seqnames	start	end	width	strand	annot.seqnames	annot.start	annot.end	annot.width	annot.strand	annot.name	annot.score	annot.itemRgb	annot.thick.start	annot.thick.end	annot.thick.width	CpG_ID
chr12	110719041	110719091	51	*	chr12	110718273	110719245	973	*	nr3c1	9	#7038A8	110718739	110718739	1	cg25593258
chr1	211431773	211431823	51	*	chr1	211431716	211431972	257	*	nr3c1	2	#7038A8	211431842	211431842	1	cg25617285
chr14	71374332	71374382	51	*	chr14	71373966	71374490	525	*	nr3c1	4	#7038A8	71374107	71374107	1	cg25651497
chr7	6098908	6098958	51	*	chr7	6098283	6099046	764	*	nr3c1	10	#7038A8	6098722	6098722	1	cg25678015
chr7	76637488	76637538	51	*	chr7	76637344	76637607	264	*	nr3c1	4	#7038A8	76637487	76637487	1	cg25700077
chr15	58624534	58624584	51	*	chr15	58624290	58624744	455	*	nr3c1	17	#7038A8	58624534	58624534	1	cg25729350
chr8	19568417	19568467	51	*	chr8	19567891	19568486	596	*	nr3c1	2	#7038A8	19568198	19568198	1	cg25730047
chr1	9335794	9335844	51	*	chr1	9335618	9335812	195	*	nr3c1	3	#7038A8	9335679	9335679	1	cg25755851
chr12	131519998	131520048	51	*	chr12	131519638	131520224	587	*	nr3c1	5	#7038A8	131519843	131519843	1	cg25772418
chr13	113633590	113633640	51	*	chr13	113633547	113633741	195	*	nr3c1	1	#7038A8	113633638	113633638	1	cg25790453
chr13	25321494	25321544	51	*	chr13	25321263	25321874	612	*	nr3c1	2	#7038A8	25321629	25321629	1	cg25794529
chr16	31128907	31128957	51	*	chr16	31128857	31129955	1099	*	nr3c1	34	#7038A8	31129456	31129456	1	cg25795037
chr9	37472460	37472510	51	*	chr9	37472230	37472766	537	*	nr3c1	14	#7038A8	37472517	37472517	1	cg25837377
chr15	59576227	59576277	51	*	chr15	59576010	59576529	520	*	nr3c1	12	#7038A8	59576323	59576323	1	cg25845137
chr15	101142576	101142626	51	*	chr15	101142200	101143070	871	*	nr3c1	12	#7038A8	101142444	101142444	1	cg25862684
chr11	122517709	122517759	51	*	chr11	122517751	122517962	212	*	nr3c1	1	#7038A8	122517857	122517857	1	cg25986631
chr13	76056030	76056080	51	*	chr13	76055996	76056276	281	*	nr3c1	1	#7038A8	76056119	76056119	1	cg25999486
chr8	71315032	71315082	51	*	chr8	71314316	71315208	893	*	nr3c1	5	#7038A8	71314590	71314590	1	cg26068141
chr5	68665540	68665590	51	*	chr5	68665141	68665842	702	*	nr3c1	9	#7038A8	68665507	68665507	1	cg26072457
chr7	5465969	5466019	51	*	chr7	5465974	5466084	111	*	nr3c1	1	#7038A8	5466050	5466050	1	cg26073720
chr16	89679694	89679744	51	*	chr16	89679484	89680222	739	*	nr3c1	8	#7038A8	89679960	89679960	1	cg26086917
chr22	43253277	43253327	51	*	chr22	43252902	43253673	772	*	nr3c1	7	#7038A8	43253261	43253261	1	cg26117161
chr22	30308934	30308984	51	*	chr22	30308778	30308940	163	*	nr3c1	1	#7038A8	30308836	30308836	1	cg26167301
chr12	131520095	131520145	51	*	chr12	131519638	131520224	587	*	nr3c1	5	#7038A8	131519843	131519843	1	cg26184673
chr7	158263277	158263327	51	*	chr7	158263112	158263347	236	*	nr3c1	2	#7038A8	158263238	158263238	1	cg26208815
chr17	5390042	5390092	51	*	chr17	5389731	5390347	617	*	nr3c1	7	#7038A8	5390095	5390095	1	cg26232158
chr3	29377160	29377210	51	*	chr3	29376974	29377328	355	*	nr3c1	5	#7038A8	29377154	29377154	1	cg26236143
chr6	146864885	146864935	51	*	chr6	146864669	146864913	245	*	nr3c1	3	#7038A8	146864794	146864794	1	cg26252281
chr10	133872262	133872312	51	*	chr10	133871679	133872321	643	*	nr3c1	2	#7038A8	133872105	133872105	1	cg26280179
chr13	49799710	49799760	51	*	chr13	49799727	49800076	350	*	nr3c1	4	#7038A8	49799936	49799936	1	cg26286043
chr19	18234711	18234761	51	*	chr19	18234666	18234815	150	*	nr3c1	1	#7038A8	18234726	18234726	1	cg26325791
chr3	56591241	56591291	51	*	chr3	56590980	56591497	518	*	nr3c1	7	#7038A8	56591143	56591143	1	cg26457421
chr7	158533204	158533254	51	*	chr7	158532683	158533253	571	*	nr3c1	4	#7038A8	158533043	158533043	1	cg26651303
chr18	9321178	9321228	51	*	chr18	9321174	9321349	176	*	nr3c1	1	#7038A8	9321249	9321249	1	cg26725559
chr2	46948107	46948157	51	*	chr2	46947838	46948126	289	*	nr3c1	2	#7038A8	46947967	46947967	1	cg26726402
chr13	28016624	28016674	51	*	chr13	28016351	28016656	306	*	nr3c1	2	#7038A8	28016502	28016502	1	cg26772116
chr15	61948422	61948472	51	*	chr15	61948185	61948585	401	*	nr3c1	1	#7038A8	61948328	61948328	1	cg26794993
chr10	97416665	97416715	51	*	chr10	97416110	97416819	710	*	nr3c1	5	#7038A8	97416542	97416542	1	cg26892368
chr10	120860077	120860127	51	*	chr10	120859981	120860367	387	*	nr3c1	2	#7038A8	120860186	120860186	1	cg26953535
chr7	55954936	55954986	51	*	chr7	55954868	55955251	384	*	nr3c1	3	#7038A8	55955066	55955066	1	cg26954271
chr12	106532530	106532580	51	*	chr12	106532440	106533022	583	*	nr3c1	4	#7038A8	106532815	106532815	1	cg27001635
chr3	196377815	196377865	51	*	chr3	196377827	196378130	304	*	nr3c1	7	#7038A8	196377956	196377956	1	cg27022853
chr7	128379115	128379165	51	*	chr7	128379075	128379569	495	*	nr3c1	7	#7038A8	128379311	128379311	1	cg27031506
chr12	125549952	125550002	51	*	chr12	125549941	125550385	445	*	nr3c1	2	#7038A8	125550264	125550264	1	cg27037969
chr10	71982236	71982286	51	*	chr10	71982231	71982465	235	*	nr3c1	1	#7038A8	71982361	71982361	1	cg27053588
chr7	82073012	82073062	51	*	chr7	82072452	82073495	1044	*	nr3c1	5	#7038A8	82072826	82072826	1	cg27100990
chr17	79520734	79520784	51	*	chr17	79520759	79520911	153	*	nr3c1	1	#7038A8	79520821	79520821	1	cg27107970
chr11	66725892	66725942	51	*	chr11	66725556	66726432	877	*	nr3c1	8	#7038A8	66725948	66725948	1	cg27113009
chr11	117947628	117947678	51	*	chr11	117947405	117947860	456	*	nr3c1	2	#7038A8	117947672	117947672	1	cg27300950
chr3	99844353	99844403	51	*	chr3	99844395	99844560	166	*	nr3c1	1	#7038A8	99844517	99844517	1	cg27384355
chr1	74663921	74663971	51	*	chr1	74663856	74664184	329	*	nr3c1	3	#7038A8	74664004	74664004	1	cg27438756
chr13	50783080	50783130	51	*	chr13	50783121	50783341	221	*	nr3c1	1	#7038A8	50783216	50783216	1	cg27478863
chr17	63053354	63053404	51	*	chr17	63052581	63053361	781	*	nr3c1	9	#7038A8	63052954	63052954	1	cg27490352
chr22	50354243	50354293	51	*	chr22	50354150	50354609	460	*	nr3c1	7	#7038A8	50354423	50354423	1	cg27491509
chr4	103940923	103940973	51	*	chr4	103940480	103941493	1014	*	nr3c1	17	#7038A8	103940932	103940932	1	cg27544288
chr15	78618117	78618167	51	*	chr15	78617853	78618218	366	*	nr3c1	1	#7038A8	78618132	78618132	1	cg27632248
